registered,registration_target,decision,reason,title,primary_artist,album,album_artist,genre,duration_sec,file_path_linux,file_path_windows,file_ext,file_size_bytes
0,1,include,tagged vocal/music candidate,Friendship,Favorite,さくら、もゆ。 Music Collection -Disc.2,,Rap,223,/mnt/d/yu28s/Music/music_centor/Favorite/さくら、もゆ。 Music Collection -Disc.2/2-05 Friendship.m4a,D:\yu28s\Music\music_centor\Favorite\さくら、もゆ。 Music Collection -Disc.2\2-05 Friendship.m4a,.m4a,10152750
0,1,include,tagged vocal/music candidate,時計台の下で,Favorite,さくら、もゆ。 Music Collection -Disc.2,,Rap,264,/mnt/d/yu28s/Music/music_centor/Favorite/さくら、もゆ。 Music Collection -Disc.2/2-06 時計台の下で.m4a,D:\yu28s\Music\music_centor\Favorite\さくら、もゆ。 Music Collection -Disc.2\2-06 時計台の下で.m4a,.m4a,12187885
0,1,include,tagged vocal/music candidate,あかねいろの情景,Favorite,さくら、もゆ。 Music Collection -Disc.2,,Rap,164,/mnt/d/yu28s/Music/music_centor/Favorite/さくら、もゆ。 Music Collection -Disc.2/2-07 あかねいろの情景.m4a,D:\yu28s\Music\music_centor\Favorite\さくら、もゆ。 Music Collection -Disc.2\2-07 あかねいろの情景.m4a,.m4a,6656473
0,1,include,tagged vocal/music candidate,桜月夜,Favorite,さくら、もゆ。 Music Collection -Disc.2,,Rap,181,/mnt/d/yu28s/Music/music_centor/Favorite/さくら、もゆ。 Music Collection -Disc.2/2-08 桜月夜.m4a,D:\yu28s\Music\music_centor\Favorite\さくら、もゆ。 Music Collection -Disc.2\2-08 桜月夜.m4a,.m4a,7491241
0,1,include,tagged vocal/music candidate,麗らかな生活,Favorite,さくら、もゆ。 Music Collection -Disc.2,,Rap,204,/mnt/d/yu28s/Music/music_centor/Favorite/さくら、もゆ。 Music Collection -Disc.2/2-09 麗らかな生活.m4a,D:\yu28s\Music\music_centor\Favorite\さくら、もゆ。 Music Collection -Disc.2\2-09 麗らかな生活.m4a,.m4a,9403966
0,1,include,tagged vocal/music candidate,さくらいろのせかい,Favorite,さくら、もゆ。 Music Collection -Disc.2,,Rap,203,/mnt/d/yu28s/Music/music_centor/Favorite/さくら、もゆ。 Music Collection -Disc.2/2-10 さくらいろのせかい.m4a,D:\yu28s\Music\music_centor\Favorite\さくら、もゆ。 Music Collection -Disc.2\2-10 さくらいろのせかい.m4a,.m4a,9027185
0,1,include,tagged vocal/music candidate,プリティーリズム,Favorite,さくら、もゆ。 Music Collection -Disc.2,,Rap,139,/mnt/d/yu28s/Music/music_centor/Favorite/さくら、もゆ。 Music Collection -Disc.2/2-11 プリティーリズム.m4a,D:\yu28s\Music\music_centor\Favorite\さくら、もゆ。 Music Collection -Disc.2\2-11 プリティーリズム.m4a,.m4a,6339832
0,1,include,tagged vocal/music candidate,なちゅらるガール,Favorite,さくら、もゆ。 Music Collection -Disc.2,,Rap,165,/mnt/d/yu28s/Music/music_centor/Favorite/さくら、もゆ。 Music Collection -Disc.2/2-12 なちゅらるガール.m4a,D:\yu28s\Music\music_centor\Favorite\さくら、もゆ。 Music Collection -Disc.2\2-12 なちゅらるガール.m4a,.m4a,7244721
0,1,include,tagged vocal/music candidate,DING! DONG!,Favorite,さくら、もゆ。 Music Collection -Disc.2,,Rap,141,/mnt/d/yu28s/Music/music_centor/Favorite/さくら、もゆ。 Music Collection -Disc.2/2-13 DING! DONG!.m4a,D:\yu28s\Music\music_centor\Favorite\さくら、もゆ。 Music Collection -Disc.2\2-13 DING! DONG!.m4a,.m4a,6587345
0,1,include,tagged vocal/music candidate,春はみじかし恋せよ乙女,Favorite,さくら、もゆ。 Music Collection -Disc.2,,Rap,105,/mnt/d/yu28s/Music/music_centor/Favorite/さくら、もゆ。 Music Collection -Disc.2/2-14 春はみじかし恋せよ乙女.m4a,D:\yu28s\Music\music_centor\Favorite\さくら、もゆ。 Music Collection -Disc.2\2-14 春はみじかし恋せよ乙女.m4a,.m4a,4668007
0,1,include,tagged vocal/music candidate,不思議パンタシア,Favorite,さくら、もゆ。 Music Collection -Disc.2,,Rap,161,/mnt/d/yu28s/Music/music_centor/Favorite/さくら、もゆ。 Music Collection -Disc.2/2-15 不思議パンタシア.m4a,D:\yu28s\Music\music_centor\Favorite\さくら、もゆ。 Music Collection -Disc.2\2-15 不思議パンタシア.m4a,.m4a,7045799
0,1,include,tagged vocal/music candidate,抑えきれない想い,Favorite,さくら、もゆ。 Music Collection -Disc.2,,Rap,168,/mnt/d/yu28s/Music/music_centor/Favorite/さくら、もゆ。 Music Collection -Disc.2/2-16 抑えきれない想い.m4a,D:\yu28s\Music\music_centor\Favorite\さくら、もゆ。 Music Collection -Disc.2\2-16 抑えきれない想い.m4a,.m4a,6784819
0,1,include,tagged vocal/music candidate,三日月の小夜曲 -クレセントムーンセレナーデ-,Favorite,さくら、もゆ。 Music Collection -Disc.2,,Rap,92,/mnt/d/yu28s/Music/music_centor/Favorite/さくら、もゆ。 Music Collection -Disc.2/2-17 三日月の小夜曲 -クレセントムーンセレナーデ-.m4a,D:\yu28s\Music\music_centor\Favorite\さくら、もゆ。 Music Collection -Disc.2\2-17 三日月の小夜曲 -クレセントムーンセレナーデ-.m4a,.m4a,3615135
0,1,include,tagged vocal/music candidate,くすりゆびのぬくもり,Favorite,さくら、もゆ。 Music Collection -Disc.2,,Rap,152,/mnt/d/yu28s/Music/music_centor/Favorite/さくら、もゆ。 Music Collection -Disc.2/2-18 くすりゆびのぬくもり.m4a,D:\yu28s\Music\music_centor\Favorite\さくら、もゆ。 Music Collection -Disc.2\2-18 くすりゆびのぬくもり.m4a,.m4a,6224780
0,1,include,tagged vocal/music candidate,聖夜をめぐるまほう,Favorite,さくら、もゆ。 Music Collection -Disc.2,,Rap,203,/mnt/d/yu28s/Music/music_centor/Favorite/さくら、もゆ。 Music Collection -Disc.2/2-19 聖夜をめぐるまほう.m4a,D:\yu28s\Music\music_centor\Favorite\さくら、もゆ。 Music Collection -Disc.2\2-19 聖夜をめぐるまほう.m4a,.m4a,8355837
0,1,include,tagged vocal/music candidate,神様からの手紙,Favorite,さくら、もゆ。 Music Collection -Disc.2,,Rap,195,/mnt/d/yu28s/Music/music_centor/Favorite/さくら、もゆ。 Music Collection -Disc.2/2-20 神様からの手紙.m4a,D:\yu28s\Music\music_centor\Favorite\さくら、もゆ。 Music Collection -Disc.2\2-20 神様からの手紙.m4a,.m4a,7817373
0,1,include,tagged vocal/music candidate,はるのあしあと,Favorite,さくら、もゆ。 Music Collection -Disc.2,,Rap,223,/mnt/d/yu28s/Music/music_centor/Favorite/さくら、もゆ。 Music Collection -Disc.2/2-21 はるのあしあと.m4a,D:\yu28s\Music\music_centor\Favorite\さくら、もゆ。 Music Collection -Disc.2\2-21 はるのあしあと.m4a,.m4a,9189907
0,1,include,tagged vocal/music candidate,リトルガール,Favorite,さくら、もゆ。 Music Collection -Disc.2,,Rap,152,/mnt/d/yu28s/Music/music_centor/Favorite/さくら、もゆ。 Music Collection -Disc.2/2-22 リトルガール.m4a,D:\yu28s\Music\music_centor\Favorite\さくら、もゆ。 Music Collection -Disc.2\2-22 リトルガール.m4a,.m4a,6496147
0,1,include,tagged vocal/music candidate,Shrine maiden,Favorite,さくら、もゆ。 Music Collection -Disc.2,,Rap,220,/mnt/d/yu28s/Music/music_centor/Favorite/さくら、もゆ。 Music Collection -Disc.2/2-23 Shrine maiden.m4a,D:\yu28s\Music\music_centor\Favorite\さくら、もゆ。 Music Collection -Disc.2\2-23 Shrine maiden.m4a,.m4a,9788760
0,1,include,tagged vocal/music candidate,満月の夜会,Favorite,さくら、もゆ。 Music Collection -Disc.2,,Rap,118,/mnt/d/yu28s/Music/music_centor/Favorite/さくら、もゆ。 Music Collection -Disc.2/2-24 満月の夜会.m4a,D:\yu28s\Music\music_centor\Favorite\さくら、もゆ。 Music Collection -Disc.2\2-24 満月の夜会.m4a,.m4a,5401385
0,1,include,tagged vocal/music candidate,世界でいちばん優しい時間,Favorite,さくら、もゆ。 Music Collection -Disc.3,,Rap,90,/mnt/d/yu28s/Music/music_centor/Favorite/さくら、もゆ。 Music Collection -Disc.3/3-01 世界でいちばん優しい時間.m4a,D:\yu28s\Music\music_centor\Favorite\さくら、もゆ。 Music Collection -Disc.3\3-01 世界でいちばん優しい時間.m4a,.m4a,3795863
0,1,include,tagged vocal/music candidate,忘れたいはずのなにか,Favorite,さくら、もゆ。 Music Collection -Disc.3,,Rap,97,/mnt/d/yu28s/Music/music_centor/Favorite/さくら、もゆ。 Music Collection -Disc.3/3-02 忘れたいはずのなにか.m4a,D:\yu28s\Music\music_centor\Favorite\さくら、もゆ。 Music Collection -Disc.3\3-02 忘れたいはずのなにか.m4a,.m4a,3872047
0,1,include,tagged vocal/music candidate,愁い,Favorite,さくら、もゆ。 Music Collection -Disc.3,,Rap,242,/mnt/d/yu28s/Music/music_centor/Favorite/さくら、もゆ。 Music Collection -Disc.3/3-03 愁い.m4a,D:\yu28s\Music\music_centor\Favorite\さくら、もゆ。 Music Collection -Disc.3\3-03 愁い.m4a,.m4a,9916448
0,1,include,tagged vocal/music candidate,忍び寄る運命,Favorite,さくら、もゆ。 Music Collection -Disc.3,,Rap,185,/mnt/d/yu28s/Music/music_centor/Favorite/さくら、もゆ。 Music Collection -Disc.3/3-04 忍び寄る運命.m4a,D:\yu28s\Music\music_centor\Favorite\さくら、もゆ。 Music Collection -Disc.3\3-04 忍び寄る運命.m4a,.m4a,7624221
0,1,include,tagged vocal/music candidate,periculum.,Favorite,さくら、もゆ。 Music Collection -Disc.3,,Rap,161,/mnt/d/yu28s/Music/music_centor/Favorite/さくら、もゆ。 Music Collection -Disc.3/3-05 periculum..m4a,D:\yu28s\Music\music_centor\Favorite\さくら、もゆ。 Music Collection -Disc.3\3-05 periculum..m4a,.m4a,7237617
0,1,include,tagged vocal/music candidate,桜雨,Favorite,さくら、もゆ。 Music Collection -Disc.3,,Rap,146,/mnt/d/yu28s/Music/music_centor/Favorite/さくら、もゆ。 Music Collection -Disc.3/3-06 桜雨.m4a,D:\yu28s\Music\music_centor\Favorite\さくら、もゆ。 Music Collection -Disc.3\3-06 桜雨.m4a,.m4a,5888310
0,1,include,tagged vocal/music candidate,シュレーティンガーの夢,Favorite,さくら、もゆ。 Music Collection -Disc.3,,Rap,205,/mnt/d/yu28s/Music/music_centor/Favorite/さくら、もゆ。 Music Collection -Disc.3/3-07 シュレーティンガーの夢.m4a,D:\yu28s\Music\music_centor\Favorite\さくら、もゆ。 Music Collection -Disc.3\3-07 シュレーティンガーの夢.m4a,.m4a,9018797
0,1,include,tagged vocal/music candidate,失われた刻をもとめて,Favorite,さくら、もゆ。 Music Collection -Disc.3,,Rap,226,/mnt/d/yu28s/Music/music_centor/Favorite/さくら、もゆ。 Music Collection -Disc.3/3-08 失われた刻をもとめて.m4a,D:\yu28s\Music\music_centor\Favorite\さくら、もゆ。 Music Collection -Disc.3\3-08 失われた刻をもとめて.m4a,.m4a,9845808
0,1,include,tagged vocal/music candidate,遥か彼方/Re:frain,Favorite,さくら、もゆ。 Music Collection -Disc.3,,Rap,263,/mnt/d/yu28s/Music/music_centor/Favorite/さくら、もゆ。 Music Collection -Disc.3/3-09 遥か彼方_Re_frain.m4a,D:\yu28s\Music\music_centor\Favorite\さくら、もゆ。 Music Collection -Disc.3\3-09 遥か彼方_Re_frain.m4a,.m4a,12165238
0,1,include,tagged vocal/music candidate,終わりなきナガレの果てに,Favorite,さくら、もゆ。 Music Collection -Disc.3,,Rap,259,/mnt/d/yu28s/Music/music_centor/Favorite/さくら、もゆ。 Music Collection -Disc.3/3-10 終わりなきナガレの果てに.m4a,D:\yu28s\Music\music_centor\Favorite\さくら、もゆ。 Music Collection -Disc.3\3-10 終わりなきナガレの果てに.m4a,.m4a,10961574
0,1,include,tagged vocal/music candidate,春と修羅,Favorite,さくら、もゆ。 Music Collection -Disc.3,,Rap,209,/mnt/d/yu28s/Music/music_centor/Favorite/さくら、もゆ。 Music Collection -Disc.3/3-11 春と修羅.m4a,D:\yu28s\Music\music_centor\Favorite\さくら、もゆ。 Music Collection -Disc.3\3-11 春と修羅.m4a,.m4a,9317421
0,1,include,tagged vocal/music candidate,モーメンテリィー・ハザード,Favorite,さくら、もゆ。 Music Collection -Disc.3,,Rap,259,/mnt/d/yu28s/Music/music_centor/Favorite/さくら、もゆ。 Music Collection -Disc.3/3-12 モーメンテリィー・ハザード.m4a,D:\yu28s\Music\music_centor\Favorite\さくら、もゆ。 Music Collection -Disc.3\3-12 モーメンテリィー・ハザード.m4a,.m4a,11617114
0,1,include,tagged vocal/music candidate,Annihilation World's,Favorite,さくら、もゆ。 Music Collection -Disc.3,,Rap,210,/mnt/d/yu28s/Music/music_centor/Favorite/さくら、もゆ。 Music Collection -Disc.3/3-13 Annihilation World's.m4a,D:\yu28s\Music\music_centor\Favorite\さくら、もゆ。 Music Collection -Disc.3\3-13 Annihilation World's.m4a,.m4a,9127821
0,1,include,tagged vocal/music candidate,さぁ、咲き誇れ!,Favorite,さくら、もゆ。 Music Collection -Disc.3,,Rap,203,/mnt/d/yu28s/Music/music_centor/Favorite/さくら、もゆ。 Music Collection -Disc.3/3-14 さぁ、咲き誇れ!.m4a,D:\yu28s\Music\music_centor\Favorite\さくら、もゆ。 Music Collection -Disc.3\3-14 さぁ、咲き誇れ!.m4a,.m4a,8982003
0,1,include,tagged vocal/music candidate,夜会(カコ)の記憶,Favorite,さくら、もゆ。 Music Collection -Disc.3,,Rap,177,/mnt/d/yu28s/Music/music_centor/Favorite/さくら、もゆ。 Music Collection -Disc.3/3-15 夜会(カコ)の記憶.m4a,D:\yu28s\Music\music_centor\Favorite\さくら、もゆ。 Music Collection -Disc.3\3-15 夜会(カコ)の記憶.m4a,.m4a,7738036
0,1,include,tagged vocal/music candidate,朧月夜 -spring night with a hazy moon-,Favorite,さくら、もゆ。 Music Collection -Disc.3,,Rap,221,/mnt/d/yu28s/Music/music_centor/Favorite/さくら、もゆ。 Music Collection -Disc.3/3-16 朧月夜 -spring night with a hazy m.m4a,D:\yu28s\Music\music_centor\Favorite\さくら、もゆ。 Music Collection -Disc.3\3-16 朧月夜 -spring night with a hazy m.m4a,.m4a,9247242
0,1,include,tagged vocal/music candidate,わたしの想い,Favorite,さくら、もゆ。 Music Collection -Disc.3,,Rap,165,/mnt/d/yu28s/Music/music_centor/Favorite/さくら、もゆ。 Music Collection -Disc.3/3-17 わたしの想い.m4a,D:\yu28s\Music\music_centor\Favorite\さくら、もゆ。 Music Collection -Disc.3\3-17 わたしの想い.m4a,.m4a,6676325
0,1,include,tagged vocal/music candidate,桜流,Favorite,さくら、もゆ。 Music Collection -Disc.3,,Rap,223,/mnt/d/yu28s/Music/music_centor/Favorite/さくら、もゆ。 Music Collection -Disc.3/3-18 桜流.m4a,D:\yu28s\Music\music_centor\Favorite\さくら、もゆ。 Music Collection -Disc.3\3-18 桜流.m4a,.m4a,9408778
0,1,include,tagged vocal/music candidate,少女の夜会II ver2,Favorite,さくら、もゆ。 Music Collection -Disc.3,,Rap,135,/mnt/d/yu28s/Music/music_centor/Favorite/さくら、もゆ。 Music Collection -Disc.3/3-19 少女の夜会II ver2.m4a,D:\yu28s\Music\music_centor\Favorite\さくら、もゆ。 Music Collection -Disc.3\3-19 少女の夜会II ver2.m4a,.m4a,5330067
0,1,include,tagged vocal/music candidate,はるのあしあと -Arrange-,Favorite,さくら、もゆ。 Music Collection -Disc.3,,Rap,386,/mnt/d/yu28s/Music/music_centor/Favorite/さくら、もゆ。 Music Collection -Disc.3/3-20 はるのあしあと -Arrange-.m4a,D:\yu28s\Music\music_centor\Favorite\さくら、もゆ。 Music Collection -Disc.3\3-20 はるのあしあと -Arrange-.m4a,.m4a,16038948
0,1,include,tagged vocal/music candidate,Reincarnation I,Favorite,さくら、もゆ。 Music Collection -Disc.4,,Rap,131,/mnt/d/yu28s/Music/music_centor/Favorite/さくら、もゆ。 Music Collection -Disc.4/4-01 Reincarnation I.m4a,D:\yu28s\Music\music_centor\Favorite\さくら、もゆ。 Music Collection -Disc.4\4-01 Reincarnation I.m4a,.m4a,5650305
0,1,include,tagged vocal/music candidate,Reincarnation II,Favorite,さくら、もゆ。 Music Collection -Disc.4,,Rap,154,/mnt/d/yu28s/Music/music_centor/Favorite/さくら、もゆ。 Music Collection -Disc.4/4-02 Reincarnation II.m4a,D:\yu28s\Music\music_centor\Favorite\さくら、もゆ。 Music Collection -Disc.4\4-02 Reincarnation II.m4a,.m4a,6775770
0,1,include,tagged vocal/music candidate,Reincarnation III,Favorite,さくら、もゆ。 Music Collection -Disc.4,,Rap,211,/mnt/d/yu28s/Music/music_centor/Favorite/さくら、もゆ。 Music Collection -Disc.4/4-03 Reincarnation III.m4a,D:\yu28s\Music\music_centor\Favorite\さくら、もゆ。 Music Collection -Disc.4\4-03 Reincarnation III.m4a,.m4a,8891708
0,1,include,tagged vocal/music candidate,久遠アリア,Favorite,さくら、もゆ。 Music Collection -Disc.4,,Rap,184,/mnt/d/yu28s/Music/music_centor/Favorite/さくら、もゆ。 Music Collection -Disc.4/4-04 久遠アリア.m4a,D:\yu28s\Music\music_centor\Favorite\さくら、もゆ。 Music Collection -Disc.4\4-04 久遠アリア.m4a,.m4a,7646020
0,1,include,tagged vocal/music candidate,Never land -よるのくに-,Favorite,さくら、もゆ。 Music Collection -Disc.4,,Rap,192,/mnt/d/yu28s/Music/music_centor/Favorite/さくら、もゆ。 Music Collection -Disc.4/4-05 Never land -よるのくに-.m4a,D:\yu28s\Music\music_centor\Favorite\さくら、もゆ。 Music Collection -Disc.4\4-05 Never land -よるのくに-.m4a,.m4a,8316777
0,1,include,tagged vocal/music candidate,少女たちの夜会I,Favorite,さくら、もゆ。 Music Collection -Disc.4,,Rap,150,/mnt/d/yu28s/Music/music_centor/Favorite/さくら、もゆ。 Music Collection -Disc.4/4-06 少女たちの夜会I.m4a,D:\yu28s\Music\music_centor\Favorite\さくら、もゆ。 Music Collection -Disc.4\4-06 少女たちの夜会I.m4a,.m4a,5989930
0,1,include,tagged vocal/music candidate,少女たちの夜会II,Favorite,さくら、もゆ。 Music Collection -Disc.4,,Rap,138,/mnt/d/yu28s/Music/music_centor/Favorite/さくら、もゆ。 Music Collection -Disc.4/4-07 少女たちの夜会II.m4a,D:\yu28s\Music\music_centor\Favorite\さくら、もゆ。 Music Collection -Disc.4\4-07 少女たちの夜会II.m4a,.m4a,5500532
0,1,include,tagged vocal/music candidate,地上の、ひとひら,Favorite,さくら、もゆ。 Music Collection -Disc.4,,Rap,135,/mnt/d/yu28s/Music/music_centor/Favorite/さくら、もゆ。 Music Collection -Disc.4/4-08 地上の、ひとひら.m4a,D:\yu28s\Music\music_centor\Favorite\さくら、もゆ。 Music Collection -Disc.4\4-08 地上の、ひとひら.m4a,.m4a,5510799
0,1,include,tagged vocal/music candidate,さよならを言う前に,Favorite,さくら、もゆ。 Music Collection -Disc.4,,Rap,181,/mnt/d/yu28s/Music/music_centor/Favorite/さくら、もゆ。 Music Collection -Disc.4/4-09 さよならを言う前に.m4a,D:\yu28s\Music\music_centor\Favorite\さくら、もゆ。 Music Collection -Disc.4\4-09 さよならを言う前に.m4a,.m4a,7527376
0,1,include,tagged vocal/music candidate,この美しい世界,Favorite,さくら、もゆ。 Music Collection -Disc.4,,Rap,123,/mnt/d/yu28s/Music/music_centor/Favorite/さくら、もゆ。 Music Collection -Disc.4/4-10 この美しい世界.m4a,D:\yu28s\Music\music_centor\Favorite\さくら、もゆ。 Music Collection -Disc.4\4-10 この美しい世界.m4a,.m4a,5321101
0,1,include,tagged vocal/music candidate,光ある場所へ,Favorite,さくら、もゆ。 Music Collection -Disc.4,,Rap,184,/mnt/d/yu28s/Music/music_centor/Favorite/さくら、もゆ。 Music Collection -Disc.4/4-11 光ある場所へ.m4a,D:\yu28s\Music\music_centor\Favorite\さくら、もゆ。 Music Collection -Disc.4\4-11 光ある場所へ.m4a,.m4a,7887403
0,1,include,tagged vocal/music candidate,ほしめぐるまほう,Favorite,さくら、もゆ。 Music Collection -Disc.4,,Rap,205,/mnt/d/yu28s/Music/music_centor/Favorite/さくら、もゆ。 Music Collection -Disc.4/4-12 ほしめぐるまほう.m4a,D:\yu28s\Music\music_centor\Favorite\さくら、もゆ。 Music Collection -Disc.4\4-12 ほしめぐるまほう.m4a,.m4a,8550256
0,1,include,tagged vocal/music candidate,ホーリーナイト,Favorite,さくら、もゆ。 Music Collection -Disc.4,,Rap,187,/mnt/d/yu28s/Music/music_centor/Favorite/さくら、もゆ。 Music Collection -Disc.4/4-13 ホーリーナイト.m4a,D:\yu28s\Music\music_centor\Favorite\さくら、もゆ。 Music Collection -Disc.4\4-13 ホーリーナイト.m4a,.m4a,7922381
0,1,include,tagged vocal/music candidate,さくら、Reincarnation -Arrange-,Favorite,さくら、もゆ。 Music Collection -Disc.4,,Rap,666,/mnt/d/yu28s/Music/music_centor/Favorite/さくら、もゆ。 Music Collection -Disc.4/4-14 さくら、Reincarnation -Arrange-.m4a,D:\yu28s\Music\music_centor\Favorite\さくら、もゆ。 Music Collection -Disc.4\4-14 さくら、Reincarnation -Arrange-.m4a,.m4a,29271672
0,1,include,tagged vocal/music candidate,輪廻 -Arrange-,Favorite,さくら、もゆ。 Music Collection -Disc.4,,Rap,401,/mnt/d/yu28s/Music/music_centor/Favorite/さくら、もゆ。 Music Collection -Disc.4/4-15 輪廻 -Arrange-.m4a,D:\yu28s\Music\music_centor\Favorite\さくら、もゆ。 Music Collection -Disc.4\4-15 輪廻 -Arrange-.m4a,.m4a,16377283
0,1,include,tagged vocal/music candidate,さくら、もゆ。 -orgel Arrange-,Favorite,さくら、もゆ。 Music Collection -Disc.4,,Rap,179,/mnt/d/yu28s/Music/music_centor/Favorite/さくら、もゆ。 Music Collection -Disc.4/4-16 さくら、もゆ。 -orgel Arrange-.m4a,D:\yu28s\Music\music_centor\Favorite\さくら、もゆ。 Music Collection -Disc.4\4-16 さくら、もゆ。 -orgel Arrange-.m4a,.m4a,7154738
0,1,include,tagged vocal/music candidate,終わらない物語 -Arrange-,Favorite,さくら、もゆ。 Music Collection -Disc.4,,Rap,352,/mnt/d/yu28s/Music/music_centor/Favorite/さくら、もゆ。 Music Collection -Disc.4/4-17 終わらない物語 -Arrange-.m4a,D:\yu28s\Music\music_centor\Favorite\さくら、もゆ。 Music Collection -Disc.4\4-17 終わらない物語 -Arrange-.m4a,.m4a,14573390
0,1,include,tagged vocal/music candidate,花あかりの時 -Arrange-,Favorite,さくら、もゆ。 Music Collection -Disc.4,,Rap,338,/mnt/d/yu28s/Music/music_centor/Favorite/さくら、もゆ。 Music Collection -Disc.4/4-18 花あかりの時 -Arrange-.m4a,D:\yu28s\Music\music_centor\Favorite\さくら、もゆ。 Music Collection -Disc.4\4-18 花あかりの時 -Arrange-.m4a,.m4a,13811973
0,1,include,tagged vocal/music candidate,満月の夜会 -Arrange-,Favorite,さくら、もゆ。 Music Collection -Disc.4,,Rap,196,/mnt/d/yu28s/Music/music_centor/Favorite/さくら、もゆ。 Music Collection -Disc.4/4-19 満月の夜会 -Arrange-.m4a,D:\yu28s\Music\music_centor\Favorite\さくら、もゆ。 Music Collection -Disc.4\4-19 満月の夜会 -Arrange-.m4a,.m4a,7995013
0,1,include,tagged vocal/music candidate,輪廻 - 2nd opening version -,Favorite,さくら、もゆ。 Music Collection -Disc.4,,Rap,112,/mnt/d/yu28s/Music/music_centor/Favorite/さくら、もゆ。 Music Collection -Disc.4/4-20 輪廻 - 2nd opening version -.m4a,D:\yu28s\Music\music_centor\Favorite\さくら、もゆ。 Music Collection -Disc.4\4-20 輪廻 - 2nd opening version -.m4a,.m4a,4944233
